facilityID,siteID,name,sampleDate,projectCode,cas_rn,analyte,fraction,relDepth,result,unit,detect,detectLimit,quantFlag,quantLimit,method,colMethod,resultType,matrix,medium,qualFlag,remark,county,huc8,type,aquifer
6,21040001,Honey Creek Resort St. Park,05/24/2011 17:30:00,BEACH,77238-39-2,Microcystin,Total,,0.1,ug/l,False,0.1,,,TOT MICROCYSTIN,BEA002,Actual,SW,Water,,,APPANOOSE,10280201,Lake,
6,21040001,Honey Creek Resort St. Park,05/31/2011 14:15:00,BEACH,77238-39-2,Microcystin,Total,,0.1,ug/l,False,0.1,,,TOT MICROCYSTIN,BEA002,Actual,SW,Water,,,APPANOOSE,10280201,Lake,
6,21040001,Honey Creek Resort St. Park,06/06/2011 16:00:00,BEACH,77238-39-2,Microcystin,Total,,0.1,ug/l,False,0.1,,,TOT MICROCYSTIN,BEA002,Actual,SW,Water,,,APPANOOSE,10280201,Lake,
6,21040001,Honey Creek Resort St. Park,06/13/2011 14:50:00,BEACH,77238-39-2,Microcystin,Total,,0.1,ug/l,False,0.1,,,TOT MICROCYSTIN,BEA002,Actual,SW,Water,,,APPANOOSE,10280201,Lake,
6,21040001,Honey Creek Resort St. Park,06/21/2011 17:20:00,BEACH,77238-39-2,Microcystin,Total,,0.1,ug/l,False,0.1,,,TOT MICROCYSTIN,BEA002,Actual,SW,Water,,,APPANOOSE,10280201,Lake,
6,21040001,Honey Creek Resort St. Park,06/28/2011 19:00:00,BEACH,77238-39-2,Microcystin,Total,,0.1,ug/l,False,0.1,,,TOT MICROCYSTIN,BEA002,Actual,SW,Water,,,APPANOOSE,10280201,Lake,
6,21040001,Honey Creek Resort St. Park,07/06/2011 15:50:00,BEACH,77238-39-2,Microcystin,Total,,0.1,ug/l,False,0.1,,,TOT MICROCYSTIN,BEA002,Actual,SW,Water,,,APPANOOSE,10280201,Lake,
6,21040001,Honey Creek Resort St. Park,07/13/2011 08:00:00,BEACH,77238-39-2,Microcystin,Total,,0.1,ug/l,False,0.1,,,TOT MICROCYSTIN,BEA002,Actual,SW,Water,,,APPANOOSE,10280201,Lake,
6,21040001,Honey Creek Resort St. Park,07/18/2011 16:45:00,BEACH,77238-39-2,Microcystin,Total,,0.16,ug/l,True,0.1,,,TOT MICROCYSTIN,BEA002,Actual,SW,Water,,,APPANOOSE,10280201,Lake,
6,21040001,Honey Creek Resort St. Park,07/25/2011 14:45:00,BEACH,77238-39-2,Microcystin,Total,,0.36,ug/l,True,0.1,,,TOT MICROCYSTIN,BEA002,Actual,SW,Water,,,APPANOOSE,10280201,Lake,
6,21040001,Honey Creek Resort St. Park,08/01/2011 15:00:00,BEACH,77238-39-2,Microcystin,Total,,4.94,ug/l,True,0.1,,,TOT MICROCYSTIN,BEA002,Actual,SW,Water,,,APPANOOSE,10280201,Lake,
6,21040001,Honey Creek Resort St. Park,08/08/2011 14:10:00,BEACH,77238-39-2,Microcystin,Total,,0.9,ug/l,True,0.1,,,TOT MICROCYSTIN,BEA002,Actual,SW,Water,,,APPANOOSE,10280201,Lake,
6,21040001,Honey Creek Resort St. Park,08/17/2011 08:00:00,BEACH,77238-39-2,Microcystin,Total,,12.86,ug/l,True,0.25,,,TOT MICROCYSTIN,BEA002,Actual,SW,Water,,,APPANOOSE,10280201,Lake,
6,21040001,Honey Creek Resort St. Park,08/24/2011 13:00:00,BEACH,77238-39-2,Microcystin,Total,,13.46,ug/l,True,0.3,,,TOT MICROCYSTIN,BEA002,Actual,SW,Water,,,APPANOOSE,10280201,Lake,
6,21040001,Honey Creek Resort St. Park,08/29/2011 13:50:00,BEACH,77238-39-2,Microcystin,Total,,1.28,ug/l,True,0.2,,,TOT MICROCYSTIN,BEA002,Actual,SW,Water,,,APPANOOSE,10280201,Lake,
6,21070001,George Wyth Beach (George Wyth Memorial State Park),05/21/2012 13:00:00,BEACH,77238-39-2,Microcystin,Total,,0.11,ug/l,True,0.1,,,TOT MICROCYSTIN,BEA002,Actual,SW,Water,,,BLACK HAWK,07080205,Lake,
6,21070001,George Wyth Beach (George Wyth Memorial State Park),05/30/2012 11:20:00,BEACH,77238-39-2,Microcystin,Total,,0.16,ug/l,True,0.1,,,TOT MICROCYSTIN,BEA002,Actual,SW,Water,,,BLACK HAWK,07080205,Lake,
6,21070001,George Wyth Beach (George Wyth Memorial State Park),06/04/2012 11:10:00,BEACH,77238-39-2,Microcystin,Total,,0.13,ug/l,True,0.1,,,TOT MICROCYSTIN,BEA002,Actual,SW,Water,,,BLACK HAWK,07080205,Lake,
6,21070001,George Wyth Beach (George Wyth Memorial State Park),06/11/2012 11:10:00,BEACH,77238-39-2,Microcystin,Total,,0.1,ug/l,True,0.1,,,TOT MICROCYSTIN,BEA002,Actual,SW,Water,,,BLACK HAWK,07080205,Lake,
6,21070001,George Wyth Beach (George Wyth Memorial State Park),06/18/2012 11:45:00,BEACH,77238-39-2,Microcystin,Total,,0.12,ug/l,True,0.1,,,TOT MICROCYSTIN,BEA002,Actual,SW,Water,,,BLACK HAWK,07080205,Lake,
6,21070001,George Wyth Beach (George Wyth Memorial State Park),06/25/2012 11:45:00,BEACH,77238-39-2,Microcystin,Total,,0.11,ug/l,True,0.1,,,TOT MICROCYSTIN,BEA002,Actual,SW,Water,,,BLACK HAWK,07080205,Lake,
6,21070001,George Wyth Beach (George Wyth Memorial State Park),07/02/2012 11:00:00,BEACH,77238-39-2,Microcystin,Total,,0.1,ug/l,False,0.1,,,TOT MICROCYSTIN,BEA002,Actual,SW,Water,,,BLACK HAWK,07080205,Lake,
6,21070001,George Wyth Beach (George Wyth Memorial State Park),07/09/2012 11:40:00,BEACH,77238-39-2,Microcystin,Total,,0.1,ug/l,True,0.1,,,TOT MICROCYSTIN,BEA002,Actual,SW,Water,,,BLACK HAWK,07080205,Lake,
6,21070001,George Wyth Beach (George Wyth Memorial State Park),07/16/2012 12:00:00,BEACH,77238-39-2,Microcystin,Total,,0.15,ug/l,True,0.1,,,TOT MICROCYSTIN,BEA002,Actual,SW,Water,,,BLACK HAWK,07080205,Lake,
6,21070001,George Wyth Beach (George Wyth Memorial State Park),07/23/2012 11:50:00,BEACH,77238-39-2,Microcystin,Total,,0.1,ug/l,False,0.1,,,TOT MICROCYSTIN,BEA002,Actual,SW,Water,,,BLACK HAWK,07080205,Lake,
6,21070001,George Wyth Beach (George Wyth Memorial State Park),07/30/2012 11:20:00,BEACH,77238-39-2,Microcystin,Total,,0.1,ug/l,False,0.1,,,TOT MICROCYSTIN,BEA002,Actual,SW,Water,,,BLACK HAWK,07080205,Lake,
6,21070001,George Wyth Beach (George Wyth Memorial State Park),08/06/2012 12:00:00,BEACH,77238-39-2,Microcystin,Total,,0.1,ug/l,True,0.1,,,TOT MICROCYSTIN,BEA002,Actual,SW,Water,,,BLACK HAWK,07080205,Lake,
6,21070001,George Wyth Beach (George Wyth Memorial State Park),08/13/2012 11:25:00,BEACH,77238-39-2,Microcystin,Total,,0.1,ug/l,False,0.1,,,TOT MICROCYSTIN,BEA002,Actual,SW,Water,,,BLACK HAWK,07080205,Lake,
6,21070001,George Wyth Beach (George Wyth Memorial State Park),08/20/2012 10:00:00,BEACH,77238-39-2,Microcystin,Total,,0.1,ug/l,False,0.1,,,TOT MICROCYSTIN,BEA002,Actual,SW,Water,,,BLACK HAWK,07080205,Lake,
6,21070001,George Wyth Beach (George Wyth Memorial State Park),08/27/2012 09:10:00,BEACH,77238-39-2,Microcystin,Total,,0.11,ug/l,True,0.1,,,TOT MICROCYSTIN,BEA002,Actual,SW,Water,,,BLACK HAWK,07080205,Lake,
6,21070001,George Wyth Beach (George Wyth Memorial State Park),08/12/2013 11:25:00,BEACH,77238-39-2,Microcystin,Total,,0.15,ug/l,False,0.15,,,TOT MICROCYSTIN,BEA002,Actual,SW,Water,,,BLACK HAWK,07080205,Lake,
6,21070001,George Wyth Beach (George Wyth Memorial State Park),08/05/2013 11:20:00,BEACH,77238-39-2,Microcystin,Total,,0.15,ug/l,False,0.15,,,TOT MICROCYSTIN,BEA002,Actual,SW,Water,,,BLACK HAWK,07080205,Lake,
6,21070001,George Wyth Beach (George Wyth Memorial State Park),07/29/2013 11:45:00,BEACH,77238-39-2,Microcystin,Total,,0.15,ug/l,False,0.15,,,TOT MICROCYSTIN,BEA002,Actual,SW,Water,,,BLACK HAWK,07080205,Lake,
6,21070001,George Wyth Beach (George Wyth Memorial State Park),07/22/2013 11:25:00,BEACH,77238-39-2,Microcystin,Total,,0.15,ug/l,False,0.15,,,TOT MICROCYSTIN,BEA002,Actual,SW,Water,,,BLACK HAWK,07080205,Lake,
6,21070001,George Wyth Beach (George Wyth Memorial State Park),07/15/2013 10:55:00,BEACH,77238-39-2,Microcystin,Total,,0.2,ug/l,True,0.15,,,TOT MICROCYSTIN,BEA002,Actual,SW,Water,,,BLACK HAWK,07080205,Lake,
6,21070001,George Wyth Beach (George Wyth Memorial State Park),07/08/2013 11:00:00,BEACH,77238-39-2,Microcystin,Total,,0.22,ug/l,True,0.15,,,TOT MICROCYSTIN,BEA002,Actual,SW,Water,,,BLACK HAWK,07080205,Lake,
6,21070001,George Wyth Beach (George Wyth Memorial State Park),07/02/2013 14:30:00,BEACH,77238-39-2,Microcystin,Total,,0.19,ug/l,True,0.15,,,TOT MICROCYSTIN,BEA002,Actual,SW,Water,,,BLACK HAWK,07080205,Lake,
6,21070001,George Wyth Beach (George Wyth Memorial State Park),06/24/2013 11:05:00,BEACH,77238-39-2,Microcystin,Total,,0.15,ug/l,False,0.15,,,TOT MICROCYSTIN,BEA002,Actual,SW,Water,,,BLACK HAWK,07080205,Lake,
6,21070001,George Wyth Beach (George Wyth Memorial State Park),06/17/2013 11:15:00,BEACH,77238-39-2,Microcystin,Total,,0.15,ug/l,False,0.15,,,TOT MICROCYSTIN,BEA002,Actual,SW,Water,,,BLACK HAWK,07080205,Lake,
6,21070001,George Wyth Beach (George Wyth Memorial State Park),06/10/2013 11:50:00,BEACH,77238-39-2,Microcystin,Total,,0.15,ug/l,False,0.15,,,TOT MICROCYSTIN,BEA002,Actual,SW,Water,,,BLACK HAWK,07080205,Lake,
6,21070001,George Wyth Beach (George Wyth Memorial State Park),06/03/2013 11:35:00,BEACH,77238-39-2,Microcystin,Total,,0.15,ug/l,False,0.15,,,TOT MICROCYSTIN,BEA002,Actual,SW,Water,,,BLACK HAWK,07080205,Lake,
6,21070001,George Wyth Beach (George Wyth Memorial State Park),05/21/2013 13:20:00,BEACH,77238-39-2,Microcystin,Total,,0.15,ug/l,False,0.15,,,TOT MICROCYSTIN,BEA002,Actual,SW,Water,,,BLACK HAWK,07080205,Lake,
6,21070001,George Wyth Beach (George Wyth Memorial State Park),08/29/2017 08:45:00,BEACH,77238-39-2,Microcystin,Total,,0.3,ug/l,False,0.30,,,DNR 546 OH,BEA002,Actual,SW,Water,,,BLACK HAWK,07080205,Lake,
6,21070001,George Wyth Beach (George Wyth Memorial State Park),08/15/2017 09:09:00,BEACH,77238-39-2,Microcystin,Total,,0.39,ug/l,True,0.30,,,DNR 546 OH,BEA002,Actual,SW,Water,,,BLACK HAWK,07080205,Lake,
6,21070001,George Wyth Beach (George Wyth Memorial State Park),08/21/2017 09:03:00,BEACH,77238-39-2,Microcystin,Total,,0.3,ug/l,True,0.30,,,DNR 546 OH,BEA002,Actual,SW,Water,,,BLACK HAWK,07080205,Lake,
6,21070001,George Wyth Beach (George Wyth Memorial State Park),08/01/2017 09:50:00,BEACH,77238-39-2,Microcystin,Total,,0.3,ug/l,False,0.30,,,DNR 546 OH,BEA002,Actual,SW,Water,,,BLACK HAWK,07080205,Lake,
6,21070001,George Wyth Beach (George Wyth Memorial State Park),08/08/2017 08:45:00,BEACH,77238-39-2,Microcystin,Total,,0.3,ug/l,False,0.30,,,DNR 546 OH,BEA002,Actual,SW,Water,,,BLACK HAWK,07080205,Lake,
6,21070001,George Wyth Beach (George Wyth Memorial State Park),07/25/2017 09:00:00,BEACH,77238-39-2,Microcystin,Total,,0.3,ug/l,False,0.30,,,DNR 546 OH,BEA002,Actual,SW,Water,,,BLACK HAWK,07080205,Lake,
6,21070001,George Wyth Beach (George Wyth Memorial State Park),07/18/2017 09:15:00,BEACH,77238-39-2,Microcystin,Total,,0.44,ug/l,True,0.30,,,DNR 546 OH,BEA002,Actual,SW,Water,,,BLACK HAWK,07080205,Lake,
6,21070001,George Wyth Beach (George Wyth Memorial State Park),07/05/2017 14:45:00,BEACH,77238-39-2,Microcystin,Total,,0.45,ug/l,True,0.30,,,DNR 546 OH,BEA002,Actual,SW,Water,,,BLACK HAWK,07080205,Lake,
6,21070001,George Wyth Beach (George Wyth Memorial State Park),07/11/2017 08:45:00,BEACH,77238-39-2,Microcystin,Total,,0.49,ug/l,True,0.30,,,DNR 546 OH,BEA002,Actual,SW,Water,,,BLACK HAWK,07080205,Lake,
6,21070001,George Wyth Beach (George Wyth Memorial State Park),06/27/2017 09:18:00,BEACH,77238-39-2,Microcystin,Total,,0.3,ug/l,False,0.30,,,DNR 546 OH,BEA002,Actual,SW,Water,,,BLACK HAWK,07080205,Lake,
6,21070001,George Wyth Beach (George Wyth Memorial State Park),06/20/2017 09:00:00,BEACH,77238-39-2,Microcystin,Total,,0.3,ug/l,False,0.30,,,DNR 546 OH,BEA002,Actual,SW,Water,,,BLACK HAWK,07080205,Lake,
6,21070001,George Wyth Beach (George Wyth Memorial State Park),06/13/2017 09:30:00,BEACH,77238-39-2,Microcystin,Total,,0.3,ug/l,False,0.30,,,DNR 546 OH,BEA002,Actual,SW,Water,,,BLACK HAWK,07080205,Lake,
6,21070001,George Wyth Beach (George Wyth Memorial State Park),06/06/2017 09:04:00,BEACH,77238-39-2,Microcystin,Total,,0.3,ug/l,False,0.30,,,DNR 546 OH,BEA002,Actual,SW,Water,,,BLACK HAWK,07080205,Lake,
6,21070001,George Wyth Beach (George Wyth Memorial State Park),05/30/2017 08:55:00,BEACH,77238-39-2,Microcystin,Total,,0.3,ug/l,False,0.30,,,DNR 546 OH,BEA002,Actual,SW,Water,,,BLACK HAWK,07080205,Lake,
6,21070001,George Wyth Beach (George Wyth Memorial State Park),05/23/2017 09:15:00,BEACH,77238-39-2,Microcystin,Total,,0.3,ug/l,False,0.30,,,DNR 546 OH,BEA002,Actual,SW,Water,,,BLACK HAWK,07080205,Lake,
6,21070001,George Wyth Beach (George Wyth Memorial State Park),07/30/2007 13:00:00,BEACH,77238-39-2,Microcystin,Total,,3.4,ug/l,True,0.15,,,TOT MICROCYSTIN,BEA002,Actual,SW,Water,,,BLACK HAWK,07080205,Lake,
6,21070001,George Wyth Beach (George Wyth Memorial State Park),07/31/2007 12:00:00,BEACH,77238-39-2,Microcystin,Total,,0,ug/l,True,0.15,,,TOT MICROCYSTIN,BEA002,Actual,SW,Water,,,BLACK HAWK,07080205,Lake,
6,21070001,George Wyth Beach (George Wyth Memorial State Park),08/21/2007 07:00:00,BEACH,77238-39-2,Microcystin,Total,,0.3,ug/l,True,0.15,,,TOT MICROCYSTIN,BEA002,Actual,SW,Water,,,BLACK HAWK,07080205,Lake,
6,21070001,George Wyth Beach (George Wyth Memorial State Park),08/28/2007 10:00:00,BEACH,77238-39-2,Microcystin,Total,,1,ug/l,True,0.15,,,TOT MICROCYSTIN,BEA002,Actual,SW,Water,,,BLACK HAWK,07080205,Lake,
6,21070001,George Wyth Beach (George Wyth Memorial State Park),09/09/2008 13:15:00,BEACH,77238-39-2,Microcystin,Total,,6.24,ug/l,True,0.15,,,TOT MICROCYSTIN,BEA002,Actual,SW,Water,,,BLACK HAWK,07080205,Lake,
6,21070001,George Wyth Beach (George Wyth Memorial State Park),05/23/2006 09:50:00,BEACH,77238-39-2,Microcystin,Total,,0.38,ug/l,True,0.15,,,TOT MICROCYSTIN,BEA002,Actual,SW,Water,,,BLACK HAWK,07080205,Lake,
6,21070001,George Wyth Beach (George Wyth Memorial State Park),05/30/2006 10:05:00,BEACH,77238-39-2,Microcystin,Total,,0.15,ug/l,False,0.15,,,TOT MICROCYSTIN,BEA002,Actual,SW,Water,,,BLACK HAWK,07080205,Lake,
6,21070001,George Wyth Beach (George Wyth Memorial State Park),06/06/2006 10:50:00,BEACH,77238-39-2,Microcystin,Total,,0.15,ug/l,False,0.15,,,TOT MICROCYSTIN,BEA002,Actual,SW,Water,,,BLACK HAWK,07080205,Lake,
6,21070001,George Wyth Beach (George Wyth Memorial State Park),06/13/2006 10:35:00,BEACH,77238-39-2,Microcystin,Total,,0.15,ug/l,False,0.15,,,TOT MICROCYSTIN,BEA002,Actual,SW,Water,,,BLACK HAWK,07080205,Lake,
6,21070001,George Wyth Beach (George Wyth Memorial State Park),06/20/2006 11:30:00,BEACH,77238-39-2,Microcystin,Total,,0.182,ug/l,True,0.15,,,TOT MICROCYSTIN,BEA002,Actual,SW,Water,,,BLACK HAWK,07080205,Lake,
6,21070001,George Wyth Beach (George Wyth Memorial State Park),06/27/2006 10:20:00,BEACH,77238-39-2,Microcystin,Total,,0.15,ug/l,False,0.15,,,TOT MICROCYSTIN,BEA002,Actual,SW,Water,,,BLACK HAWK,07080205,Lake,
6,21070001,George Wyth Beach (George Wyth Memorial State Park),07/03/2006 11:20:00,BEACH,77238-39-2,Microcystin,Total,,0.185,ug/l,True,0.15,,,TOT MICROCYSTIN,BEA002,Actual,SW,Water,,,BLACK HAWK,07080205,Lake,
6,21070001,George Wyth Beach (George Wyth Memorial State Park),07/11/2006 10:30:00,BEACH,77238-39-2,Microcystin,Total,,0.15,ug/l,False,0.15,,,TOT MICROCYSTIN,BEA002,Actual,SW,Water,,,BLACK HAWK,07080205,Lake,
6,21070001,George Wyth Beach (George Wyth Memorial State Park),07/18/2006 10:15:00,BEACH,77238-39-2,Microcystin,Total,,0.15,ug/l,False,0.15,,,TOT MICROCYSTIN,BEA002,Actual,SW,Water,,,BLACK HAWK,07080205,Lake,
6,21070001,George Wyth Beach (George Wyth Memorial State Park),07/25/2006 10:40:00,BEACH,77238-39-2,Microcystin,Total,,0.15,ug/l,False,0.15,,,TOT MICROCYSTIN,BEA002,Actual,SW,Water,,,BLACK HAWK,07080205,Lake,
6,21070001,George Wyth Beach (George Wyth Memorial State Park),08/01/2006 10:45:00,BEACH,77238-39-2,Microcystin,Total,,0.15,ug/l,False,0.15,,,TOT MICROCYSTIN,BEA002,Actual,SW,Water,,,BLACK HAWK,07080205,Lake,
6,21070001,George Wyth Beach (George Wyth Memorial State Park),08/08/2006 10:10:00,BEACH,77238-39-2,Microcystin,Total,,0.15,ug/l,False,0.15,,,TOT MICROCYSTIN,BEA002,Actual,SW,Water,,,BLACK HAWK,07080205,Lake,
6,21070001,George Wyth Beach (George Wyth Memorial State Park),08/15/2006 10:50:00,BEACH,77238-39-2,Microcystin,Total,,0.15,ug/l,False,0.15,,,TOT MICROCYSTIN,BEA002,Actual,SW,Water,,,BLACK HAWK,07080205,Lake,
6,21070001,George Wyth Beach (George Wyth Memorial State Park),08/22/2006 10:50:00,BEACH,77238-39-2,Microcystin,Total,,0.232,ug/l,True,0.15,,,TOT MICROCYSTIN,BEA002,Actual,SW,Water,,,BLACK HAWK,07080205,Lake,
6,21070001,George Wyth Beach (George Wyth Memorial State Park),08/29/2006 11:05:00,BEACH,77238-39-2,Microcystin,Total,,0.233,ug/l,True,0.15,,,TOT MICROCYSTIN,BEA002,Actual,SW,Water,,,BLACK HAWK,07080205,Lake,
6,21070001,George Wyth Beach (George Wyth Memorial State Park),09/05/2006 10:25:00,BEACH,77238-39-2,Microcystin,Total,,0.38,ug/l,True,0.15,,,TOT MICROCYSTIN,BEA002,Actual,SW,Water,,,BLACK HAWK,07080205,Lake,
6,21070001,George Wyth Beach (George Wyth Memorial State Park),09/12/2006 11:05:00,BEACH,77238-39-2,Microcystin,Total,,0.15,ug/l,False,0.15,,,TOT MICROCYSTIN,BEA002,Actual,SW,Water,,,BLACK HAWK,07080205,Lake,
6,21070001,George Wyth Beach (George Wyth Memorial State Park),09/19/2006 10:55:00,BEACH,77238-39-2,Microcystin,Total,,1.57,ug/l,True,0.15,,,TOT MICROCYSTIN,BEA002,Actual,SW,Water,,,BLACK HAWK,07080205,Lake,
6,21070001,George Wyth Beach (George Wyth Memorial State Park),09/26/2006 11:00:00,BEACH,77238-39-2,Microcystin,Total,,0.424,ug/l,True,0.15,,,TOT MICROCYSTIN,BEA002,Actual,SW,Water,,,BLACK HAWK,07080205,Lake,
6,21070001,George Wyth Beach (George Wyth Memorial State Park),10/03/2006 10:45:00,BEACH,77238-39-2,Microcystin,Total,,0.42,ug/l,True,0.15,,,TOT MICROCYSTIN,BEA002,Actual,SW,Water,,,BLACK HAWK,07080205,Lake,
6,21070001,George Wyth Beach (George Wyth Memorial State Park),10/17/2006 11:00:00,BEACH,77238-39-2,Microcystin,Total,,0.594,ug/l,True,0.15,,,TOT MICROCYSTIN,BEA002,Actual,SW,Water,,,BLACK HAWK,07080205,Lake,
6,21070001,George Wyth Beach (George Wyth Memorial State Park),10/10/2006 11:00:00,BEACH,77238-39-2,Microcystin,Total,,0.654,ug/l,True,0.15,,,TOT MICROCYSTIN,BEA002,Actual,SW,Water,,,BLACK HAWK,07080205,Lake,
6,21070001,George Wyth Beach (George Wyth Memorial State Park),10/24/2006 11:25:00,BEACH,77238-39-2,Microcystin,Total,,0.95,ug/l,True,0.15,,,TOT MICROCYSTIN,BEA002,Actual,SW,Water,,,BLACK HAWK,07080205,Lake,
6,21070001,George Wyth Beach (George Wyth Memorial State Park),05/26/2010 08:00:00,BEACH,77238-39-2,Microcystin,Total,,0.1,ug/l,False,0.1,,,TOT MICROCYSTIN,BEA002,Actual,SW,Water,,,BLACK HAWK,07080205,Lake,
6,21070001,George Wyth Beach (George Wyth Memorial State Park),06/03/2010 07:45:00,BEACH,77238-39-2,Microcystin,Total,,0.1,ug/l,False,0.1,,,TOT MICROCYSTIN,BEA002,Actual,SW,Water,,,BLACK HAWK,07080205,Lake,
6,21070001,George Wyth Beach (George Wyth Memorial State Park),06/09/2010 07:45:00,BEACH,77238-39-2,Microcystin,Total,,0.1,ug/l,False,0.1,,,TOT MICROCYSTIN,BEA002,Actual,SW,Water,,,BLACK HAWK,07080205,Lake,
6,21070001,George Wyth Beach (George Wyth Memorial State Park),06/15/2010 19:35:00,BEACH,77238-39-2,Microcystin,Total,,0.1,ug/l,False,0.1,,,TOT MICROCYSTIN,BEA002,Actual,SW,Water,,,BLACK HAWK,07080205,Lake,
6,21070001,George Wyth Beach (George Wyth Memorial State Park),06/23/2010 08:00:00,BEACH,77238-39-2,Microcystin,Total,,0.1,ug/l,False,0.1,,,TOT MICROCYSTIN,BEA002,Actual,SW,Water,,,BLACK HAWK,07080205,Lake,
6,21070001,George Wyth Beach (George Wyth Memorial State Park),06/29/2010 17:00:00,BEACH,77238-39-2,Microcystin,Total,,0.1,ug/l,False,0.1,,,TOT MICROCYSTIN,BEA002,Actual,SW,Water,,,BLACK HAWK,07080205,Lake,
6,21070001,George Wyth Beach (George Wyth Memorial State Park),07/07/2010 16:45:00,BEACH,77238-39-2,Microcystin,Total,,0.1,ug/l,False,0.1,,,TOT MICROCYSTIN,BEA002,Actual,SW,Water,,,BLACK HAWK,07080205,Lake,
6,21070001,George Wyth Beach (George Wyth Memorial State Park),07/13/2010 17:00:00,BEACH,77238-39-2,Microcystin,Total,,0.1,ug/l,False,0.1,,,TOT MICROCYSTIN,BEA002,Actual,SW,Water,,,BLACK HAWK,07080205,Lake,
6,21070001,George Wyth Beach (George Wyth Memorial State Park),07/20/2010 17:00:00,BEACH,77238-39-2,Microcystin,Total,,0.1,ug/l,False,0.1,,,TOT MICROCYSTIN,BEA002,Actual,SW,Water,,,BLACK HAWK,07080205,Lake,
6,21070001,George Wyth Beach (George Wyth Memorial State Park),08/03/2010 17:00:00,BEACH,77238-39-2,Microcystin,Total,,0.1,ug/l,False,0.1,,,TOT MICROCYSTIN,BEA002,Actual,SW,Water,,,BLACK HAWK,07080205,Lake,
6,21070001,George Wyth Beach (George Wyth Memorial State Park),08/11/2010 07:45:00,BEACH,77238-39-2,Microcystin,Total,,0.1,ug/l,False,0.1,,,TOT MICROCYSTIN,BEA002,Actual,SW,Water,,,BLACK HAWK,07080205,Lake,
6,21070001,George Wyth Beach (George Wyth Memorial State Park),08/17/2010 17:00:00,BEACH,77238-39-2,Microcystin,Total,,0.1,ug/l,False,0.1,,,TOT MICROCYSTIN,BEA002,Actual,SW,Water,,,BLACK HAWK,07080205,Lake,
6,21070001,George Wyth Beach (George Wyth Memorial State Park),08/24/2010 19:00:00,BEACH,77238-39-2,Microcystin,Total,,0.1,ug/l,False,0.1,,,TOT MICROCYSTIN,BEA002,Actual,SW,Water,,,BLACK HAWK,07080205,Lake,
6,21070001,George Wyth Beach (George Wyth Memorial State Park),08/31/2010 17:15:00,BEACH,77238-39-2,Microcystin,Total,,0.1,ug/l,False,0.1,,,TOT MICROCYSTIN,BEA002,Actual,SW,Water,,,BLACK HAWK,07080205,Lake,
6,21070001,George Wyth Beach (George Wyth Memorial State Park),08/14/2018 08:45:00,BEACH,77238-39-2,Microcystin,Total,,1.1,ug/l,True,0.75,,,TOT MICROCYSTIN,BEA002,Actual,SW,Water,,,BLACK HAWK,07080205,Lake,
6,21070001,George Wyth Beach (George Wyth Memorial State Park),08/07/2018 09:10:00,BEACH,77238-39-2,Microcystin,Total,,0.91,ug/l,True,0.75,,,TOT MICROCYSTIN,BEA002,Actual,SW,Water,,,BLACK HAWK,07080205,Lake,
6,21070001,George Wyth Beach (George Wyth Memorial State Park),07/31/2018 09:30:00,BEACH,77238-39-2,Microcystin,Total,,0.75,ug/l,False,0.75,,,TOT MICROCYSTIN,BEA002,Actual,SW,Water,,,BLACK HAWK,07080205,Lake,
6,21070001,George Wyth Beach (George Wyth Memorial State Park),07/24/2018 10:00:00,BEACH,77238-39-2,Microcystin,Total,,0.75,ug/l,False,0.75,,,TOT MICROCYSTIN,BEA002,Actual,SW,Water,,,BLACK HAWK,07080205,Lake,
6,21070001,George Wyth Beach (George Wyth Memorial State Park),07/17/2018 09:30:00,BEACH,77238-39-2,Microcystin,Total,,0.75,ug/l,False,0.75,,,TOT MICROCYSTIN,BEA002,Actual,SW,Water,,,BLACK HAWK,07080205,Lake,
6,21070001,George Wyth Beach (George Wyth Memorial State Park),07/10/2018 09:10:00,BEACH,77238-39-2,Microcystin,Total,,0.75,ug/l,False,0.75,,,TOT MICROCYSTIN,BEA002,Actual,SW,Water,,,BLACK HAWK,07080205,Lake,
6,21070001,George Wyth Beach (George Wyth Memorial State Park),06/26/2018 09:15:00,BEACH,77238-39-2,Microcystin,Total,,0.84,ug/l,True,0.75,,,TOT MICROCYSTIN,BEA002,Actual,SW,Water,,,BLACK HAWK,07080205,Lake,
6,21070001,George Wyth Beach (George Wyth Memorial State Park),07/02/2018 09:10:00,BEACH,77238-39-2,Microcystin,Total,,0.75,ug/l,False,0.75,,,TOT MICROCYSTIN,BEA002,Actual,SW,Water,,,BLACK HAWK,07080205,Lake,
6,21070001,George Wyth Beach (George Wyth Memorial State Park),06/19/2018 09:00:00,BEACH,77238-39-2,Microcystin,Total,,0.75,ug/l,False,0.75,,,TOT MICROCYSTIN,BEA002,Actual,SW,Water,,,BLACK HAWK,07080205,Lake,
6,21070001,George Wyth Beach (George Wyth Memorial State Park),06/05/2018 08:36:00,BEACH,77238-39-2,Microcystin,Total,,0.75,ug/l,False,0.75,,,TOT MICROCYSTIN,BEA002,Actual,SW,Water,,,BLACK HAWK,07080205,Lake,
6,21070001,George Wyth Beach (George Wyth Memorial State Park),05/29/2018 08:41:00,BEACH,77238-39-2,Microcystin,Total,,0.75,ug/l,False,0.75,,,TOT MICROCYSTIN,BEA002,Actual,SW,Water,,,BLACK HAWK,07080205,Lake,
